ligand_id	library_id	docking_score_1d3g	docking_score_1d3h	docking_score_4igh	docking_score_6j3c
C66416076	dude_decoys_a	9.21126	9.40685	9.02379	10.17978
C66642243	dude_decoys_a	9.02435	9.72413	9.0237	10.0292
C66807295	dude_decoys_a	10.18424	10.18508	9.74321	10.14247
C66966271	dude_decoys_a	9.54573	10.35473	9.37975	9.79271
C67041612	dude_decoys_a	8.90656	9.20899	8.28228	9.03764
C67609611	dude_decoys_a	9.244	9.6236	9.69697	9.82281
C02606298	dude_decoys_a	8.99871	8.46255	8.52939	8.69552
C00220789	dude_decoys_a	7.91065	8.21726	7.98319	7.99345
C07407511	dude_decoys_a	9.33058	9.43743	9.16157	9.81979
C07850973	dude_decoys_a	9.40256	9.59536	9.3081	9.6065
C07850975	dude_decoys_a	9.2856	9.98148	9.3675	9.71093
C08202389	dude_decoys_a	7.43734	7.77829	7.79149	9.08
C08250721	dude_decoys_a	7.72962	8.17764	7.77995	8.06047
C10344503	dude_decoys_a	7.62849	7.91179	7.73651	8.22752
C12882790	dude_decoys_a	8.78983	9.21105	8.51253	9.0636
C14093047	dude_decoys_a	7.6916	7.86303	7.87087	8.2267
C14094918	dude_decoys_a	8.74999	8.94407	8.86697	9.30834
C14974045	dude_decoys_a	9.49499	9.49716	9.44407	9.6851
C23339243	dude_decoys_a	9.34589	9.50523	9.06344	9.65347
C27415263	dude_decoys_a	8.54179	8.55863	8.58021	8.90173
C28577294	dude_decoys_a	7.80553	8.15861	8.62169	8.90538
C32155485	dude_decoys_a	8.48168	8.7401	8.37998	8.90486
C23466042	dude_decoys_a	9.10506	9.42156	9.13883	9.68271
C32865709	dude_decoys_a	7.62194	7.73293	7.42318	7.57856
C33259762	dude_decoys_a	8.7239	8.54563	8.63011	8.85129
C35234293	dude_decoys_a	8.48401	8.12437	8.2099	8.40461
C35294499	dude_decoys_a	7.60258	7.44851	7.97935	8.08177
C35296796	dude_decoys_a	7.74962	8.27605	7.95211	8.81896
C35472880	dude_decoys_a	8.80647	7.55739	8.23024	8.49205
C02804669	dude_decoys_a	8.08629	7.99829	8.09376	8.68431
C37924107	dude_decoys_a	8.66011	8.63785	8.89245	9.23425
C38419533	dude_decoys_a	8.41292	8.49879	8.1584	8.89249
C38756136	dude_decoys_a	8.20213	8.13366	8.32264	8.53783
C44003478	dude_decoys_a	7.71392	8.74616	7.68502	8.42694
C44022795	dude_decoys_a	7.43935	7.19708	7.87456	7.63255
C47382993	dude_decoys_a	8.5795	8.48519	8.1898	8.85696
C47382994	dude_decoys_a	8.51604	8.33731	8.02746	8.7463
C14596251	dude_decoys_a	8.18168	8.37761	8.39221	9.0523
C48598672	dude_decoys_a	8.06454	8.26964	8.35779	8.52642
C49041322	dude_decoys_a	8.27772	8.34873	8.11601	8.66733
C49914896	dude_decoys_a	9.6537	9.43767	9.48616	9.77407
C53039278	dude_decoys_a	7.87446	7.97992	7.89263	8.13656
C57815166	dude_decoys_a	8.29182	8.55799	8.43307	8.83573
C57849923	dude_decoys_a	8.15019	8.51674	8.18534	8.66153
C59949454	dude_decoys_a	8.13304	7.29949	8.03898	8.62351
C60553099	dude_decoys_a	8.29199	8.10297	8.0698	8.36426
C61035743	dude_decoys_a	7.51078	7.9064	7.80372	8.54326
C61706999	dude_decoys_a	8.69009	8.39531	8.46115	8.43456
C40001673	dude_decoys_a	9.16437	8.93644	8.66049	9.08865
C13637702	dude_decoys_a	7.25203	7.53626	7.54252	8.27885
C65374585	dude_decoys_a	7.35108	8.47883	8.32501	8.40993
C65626652	dude_decoys_a	8.20978	8.01837	8.20952	8.61997
C66105221	dude_decoys_a	8.35292	8.73275	9.14444	9.06263
C66492405	dude_decoys_a	9.05347	9.00514	8.7867	9.49572
C67176970	dude_decoys_a	10.05082	9.98661	9.70288	10.06422
C67307293	dude_decoys_a	9.46216	9.68526	9.76069	9.61578
C02270902	dude_decoys_a	9.11767	9.00929	8.55771	9.17428
C04911345	dude_decoys_a	9.42319	9.82201	9.34774	10.1744
C05100838	dude_decoys_a	10.60744	10.84727	11.00092	10.826
C05310717	dude_decoys_a	9.8251	10.11982	9.75466	9.67383
C02231363	dude_decoys_a	7.63259	8.36656	9.68274	9.55799
C04882031	dude_decoys_a	8.98428	9.31382	9.29956	10.16757
C05517803	dude_decoys_a	8.50031	9.90145	10.36649	10.42768
C05539363	dude_decoys_a	10.8758	10.91387	10.84325	10.91318
C01992778	dude_decoys_a	8.73927	9.08338	9.79004	9.67938
C02883809	dude_decoys_a	9.36079	9.20489	9.13115	10.32371
C08345117	dude_decoys_a	9.84521	10.96872	10.68278	10.86642
C10187280	dude_decoys_a	8.63259	9.02524	9.42505	9.68879
C10786365	dude_decoys_a	10.04186	9.76761	9.24407	9.67081
C10874365	dude_decoys_a	10.41855	10.2762	10.21387	10.71056
C11948595	dude_decoys_a	9.33273	10.23693	9.62346	10.10657
C12844073	dude_decoys_a	10.7325	10.71203	10.24055	10.86565
C16847101	dude_decoys_a	8.84908	9.24644	9.32842	8.91431
C16884186	dude_decoys_a	9.2415	9.61738	9.83189	9.00706
C17849787	dude_decoys_a	11.37294	11.03743	10.73252	11.48409
C19942741	dude_decoys_a	8.37792	8.68429	8.59703	8.95604
C21319381	dude_decoys_a	9.78886	9.71878	9.46106	9.79787
C21538093	dude_decoys_a	7.21477	7.36456	7.81851	7.76752
C31914109	dude_decoys_a	9.86201	10.36046	10.27948	10.30819
C35042510	dude_decoys_a	9.73509	9.69811	9.17542	10.19572
C35299721	dude_decoys_a	9.42585	9.9291	9.05011	10.18677
C35653661	dude_decoys_a	9.53181	9.48146	8.92223	9.775
C36633310	dude_decoys_a	10.54307	10.42119	10.30397	10.49721
C36964529	dude_decoys_a	9.11509	9.27681	9.24876	9.49408
C37010440	dude_decoys_a	8.8557	8.73204	8.42366	9.31958
C37104435	dude_decoys_a	8.74312	8.55203	8.88502	9.24853
C37299651	dude_decoys_a	8.5628	8.8284	8.45782	9.05228
C07342019	dude_decoys_a	9.98619	9.76529	9.4147	9.98102
C40188100	dude_decoys_a	8.89	9.96666	10.20801	10.4385
C40188912	dude_decoys_a	8.59956	9.18977	9.43466	9.69856
C40840086	dude_decoys_a	10.36304	10.01138	10.15001	10.39722
C40925650	dude_decoys_a	9.25581	9.59804	8.84884	9.42394
C41005155	dude_decoys_a	9.36345	9.44614	9.25321	9.83677
C41565862	dude_decoys_a	9.35212	9.83533	9.44251	10.08192
C41565874	dude_decoys_a	9.79734	9.71462	9.36381	10.05616
C44928824	dude_decoys_a	9.7035	9.54048	9.23973	9.40316
C48922218	dude_decoys_a	7.91262	7.22903	6.95684	8.11932
C57656965	dude_decoys_a	9.30903	9.16458	9.04214	9.6967
C57656993	dude_decoys_a	9.12631	9.18577	9.13796	9.96418
C59154493	dude_decoys_a	9.36602	10.37171	9.45487	9.78546
C05977839	dude_decoys_a	10.36392	10.05512	10.30619	10.83072
C11992976	dude_decoys_a	9.84208	9.86584	9.68886	10.25899
C11993099	dude_decoys_a	9.42418	9.42057	9.84681	10.02899
C66332505	dude_decoys_a	8.98383	9.61924	9.00171	10.1721
C67081556	dude_decoys_a	9.83653	9.41719	9.43087	10.00615
C67502279	dude_decoys_a	9.25762	9.91311	9.59844	9.52402
C02130866	dude_decoys_a	9.99969	10.28187	10.02463	10.72006
C04223740	dude_decoys_a	6.56204	7.9215	7.71638	7.02691
C00873083	dude_decoys_a	11.33225	11.41125	10.77367	11.4896
C05156536	dude_decoys_a	8.67295	10.16105	10.08878	9.75902
C05355148	dude_decoys_a	9.67038	10.11494	9.71772	10.75546
C05516588	dude_decoys_a	8.13896	8.6563	8.63756	9.44713
C05864234	dude_decoys_a	9.36034	9.80021	8.54433	9.86302
C06610008	dude_decoys_a	10.43856	10.80945	10.41889	10.85604
C07319748	dude_decoys_a	10.52062	10.2649	10.2604	10.70201
C08329126	dude_decoys_a	10.82606	10.74494	10.53065	11.12543
C08873693	dude_decoys_a	11.2817	10.61043	10.54347	10.99747
C09573694	dude_decoys_a	9.86676	9.45337	10.65946	10.59416
C12057528	dude_decoys_a	10.09186	10.41917	9.656	10.40624
C15078461	dude_decoys_a	9.44121	9.8156	9.06529	10.1229
C06730512	dude_decoys_a	9.7445	9.48224	9.63278	10.5019
C20601610	dude_decoys_a	11.03633	10.66399	10.57134	11.19289
C20794033	dude_decoys_a	9.48252	9.47532	9.53616	11.32493
C26423058	dude_decoys_a	8.92633	8.38498	8.90418	9.58582
C33276324	dude_decoys_a	10.02744	10.05366	9.97906	9.92071
C01473699	dude_decoys_a	8.05346	7.78644	8.91023	9.05113
C05204212	dude_decoys_a	10.70603	10.92779	9.79981	10.44403
C20898177	dude_decoys_a	9.3729	9.82788	9.77499	10.32719
C38081332	dude_decoys_a	8.46998	8.35847	9.06895	9.45605
C01513554	dude_decoys_a	7.99328	8.33441	8.31059	8.28552
C36709494	dude_decoys_a	8.87927	9.14027	9.03283	9.68072
C38744621	dude_decoys_a	9.52472	10.06777	9.66159	9.83545
C36657961	dude_decoys_a	10.82016	10.96668	10.15733	11.13471
C40068730	dude_decoys_a	9.6504	10.01996	9.28152	9.53101
C40891187	dude_decoys_a	11.0141	10.75029	10.88422	11.25281
C44029534	dude_decoys_a	8.26179	8.68845	8.60766	8.6951
C44885326	dude_decoys_a	10.35293	10.54909	10.24021	10.93285
C45129408	dude_decoys_a	10.2552	9.76709	9.32078	9.89321
C45308954	dude_decoys_a	8.70218	9.52429	9.68722	10.00471
C48252445	dude_decoys_a	10.66767	10.60447	10.69898	10.7696
C08408045	dude_decoys_a	9.21291	9.56508	8.79454	9.42877
C57681941	dude_decoys_a	10.77956	10.81775	10.25397	10.73459
C27810736	dude_decoys_a	10.28639	10.60959	9.93746	10.83913
C39853924	dude_decoys_a	9.4844	10.03365	9.94499	10.48059
C63927084	dude_decoys_a	10.37767	10.23703	10.6349	10.29845
C14805809	dude_decoys_a	10.8744	10.93683	10.70617	10.82578
C64613156	dude_decoys_a	10.53828	10.41149	9.66908	10.35675
C64847097	dude_decoys_a	10.43454	10.17847	9.29414	10.40525
C65242016	dude_decoys_a	8.30723	8.84098	8.04904	9.4108
C65568172	dude_decoys_a	9.54472	9.86201	9.69523	10.33441
C66126667	dude_decoys_a	9.79655	9.99005	9.7979	9.91891
C66327561	dude_decoys_a	8.54673	8.71458	8.5718	8.78729
C66417231	dude_decoys_a	9.42129	9.94833	10.11578	10.23661
C66664725	dude_decoys_a	8.7562	9.63613	9.00408	9.49747
C66880105	dude_decoys_a	10.84594	10.90651	10.85152	11.13367
C67297316	dude_decoys_a	9.57795	10.33779	10.20368	10.93133
C01467812	dude_decoys_a	11.05586	11.15948	9.2558	10.05348
C04705133	dude_decoys_a	9.96563	9.61412	9.34747	10.10102
C04920543	dude_decoys_a	8.96995	10.22493	9.59201	10.11076
C05953921	dude_decoys_a	9.20003	9.57379	9.5033	9.75141
C07053735	dude_decoys_a	9.60486	9.71752	9.77062	10.22115
C08205679	dude_decoys_a	9.02473	9.89305	9.89736	11.02026
C08392447	dude_decoys_a	9.92692	10.43649	9.48045	10.07883
C09854210	dude_decoys_a	8.07223	8.55329	9.44275	9.15
C11962233	dude_decoys_a	11.6288	11.11192	10.75558	11.36117
C13050239	dude_decoys_a	10.53437	10.90867	10.48744	11.28299
C13085699	dude_decoys_a	9.76221	9.58524	9.78765	10.23759
C13085972	dude_decoys_a	10.92573	9.9111	9.51517	10.74663
C06859017	dude_decoys_a	9.0101	8.8975	9.50574	9.90244
C13166343	dude_decoys_a	9.90638	9.72332	9.87821	9.92148
C13169773	dude_decoys_a	9.60191	10.0089	10.33466	10.42048
C13256579	dude_decoys_a	10.48156	10.43065	10.02889	10.63859
C13356439	dude_decoys_a	9.68821	9.49	9.48699	10.35737
C13391195	dude_decoys_a	9.4207	9.2939	9.16347	9.66904
C13391380	dude_decoys_a	11.01725	10.71976	10.2554	10.96877
C13403561	dude_decoys_a	10.27016	10.10961	9.95267	10.25169
C13456136	dude_decoys_a	9.15539	10.25957	9.78509	10.07581
C13464644	dude_decoys_a	8.75654	9.21108	8.79615	9.28974
C13467502	dude_decoys_a	9.77867	11.06741	10.12385	11.17437
C13467593	dude_decoys_a	10.07367	10.43437	9.88933	10.25619
C13469297	dude_decoys_a	9.24385	9.89944	8.54955	9.92715
C15081478	dude_decoys_a	8.47972	9.8411	10.6245	11.19473
C15081481	dude_decoys_a	8.63732	7.45403	9.03711	9.42725
C17078122	dude_decoys_a	8.82749	8.94232	9.65	9.19541
C05736284	dude_decoys_a	9.3015	9.73868	10.08709	10.67454
C05021641	dude_decoys_a	9.60959	9.46541	9.47424	9.83668
C08931594	dude_decoys_a	9.62137	9.73136	9.47764	10.23854
C06503761	dude_decoys_a	9.36532	9.59707	9.31457	9.83392
C07654535	dude_decoys_a	9.43696	9.8534	9.22837	10.13043
C05687897	dude_decoys_a	9.98072	10.82272	10.13496	10.86933
C25057744	dude_decoys_a	10.51532	10.41744	10.03265	10.41588
C08743548	dude_decoys_a	10.50318	10.68187	9.23765	11.88646
C19900762	dude_decoys_a	8.23456	8.16069	8.63409	8.28097
C38568659	dude_decoys_a	8.06274	9.66147	8.65359	8.91427
C12920186	dude_decoys_a	10.38663	10.39162	10.40676	10.83483
C39679414	dude_decoys_a	11.92931	10.16967	10.67499	11.07953
C39679643	dude_decoys_a	9.27512	10.46631	9.72766	10.12697
C39971361	dude_decoys_a	10.38097	10.60786	10.60571	10.94712
C35485098	dude_decoys_a	7.38225	7.97713	10.29755	9.87253
C56055453	dude_decoys_a	6.57741	8.02534	6.80952	7.32133
C06822958	dude_decoys_a	11.10959	11.887	11.05712	12.11802
C59168629	dude_decoys_a	8.96734	9.48832	10.44639	9.87155
C62123036	dude_decoys_a	8.60644	8.92331	8.8381	9.15685
C13522210	dude_decoys_a	10.87615	10.85532	10.97767	11.12653
C64795785	dude_decoys_a	7.89784	7.9125	9.51478	9.1864
C64795881	dude_decoys_a	8.58844	9.78013	11.23344	10.75278
C00253836	dude_decoys_a	9.20549	9.39993	9.01625	9.77819
C05355769	dude_decoys_a	9.74851	9.81893	9.48152	10.05955
C05604725	dude_decoys_a	10.29279	10.03977	10.04131	10.33638
C07003274	dude_decoys_a	9.96535	9.63168	9.89976	10.23029
C08207025	dude_decoys_a	10.13267	10.04623	10.10652	10.44771
C11691626	dude_decoys_a	8.66143	8.51778	8.10407	8.99223
C12746758	dude_decoys_a	8.08304	8.34431	9.07256	9.29264
C12793589	dude_decoys_a	8.05219	8.39674	8.14036	9.08829
C05587160	dude_decoys_a	9.38621	9.59438	9.20679	9.72667
C15076908	dude_decoys_a	10.6524	10.48376	10.11351	10.7412
C21325806	dude_decoys_a	8.29715	8.20588	8.15005	8.19544
C24091796	dude_decoys_a	9.51962	9.86682	9.63289	9.82953
C28351330	dude_decoys_a	6.80398	8.10634	7.81322	8.27372
C36275453	dude_decoys_a	8.16929	8.27319	8.16701	8.3678
C37296576	dude_decoys_a	7.62672	8.0089	8.07513	8.46918
C37555482	dude_decoys_a	7.59996	8.53185	8.01217	8.7237
C06741040	dude_decoys_a	8.84615	9.34651	8.81381	9.53261
C37975122	dude_decoys_a	7.42272	7.1623	7.28916	7.66396
C02327518	dude_decoys_a	9.49277	9.46743	9.58928	10.26352
C39568639	dude_decoys_a	7.85105	7.99345	8.77591	9.02885
C41223811	dude_decoys_a	9.45631	9.75564	9.22931	9.55563
C44897115	dude_decoys_a	8.90781	9.03948	8.79567	9.32014
C45701418	dude_decoys_a	9.28601	9.68885	9.07159	9.25596
C46555023	dude_decoys_a	8.04893	8.20406	8.72768	9.56916
C46661270	dude_decoys_a	8.62584	9.25559	9.74819	9.27321
C46703592	dude_decoys_a	8.71115	8.18547	8.49591	8.77362
C46812133	dude_decoys_a	8.20801	8.13057	8.36151	8.78837
C48832821	dude_decoys_a	8.06533	7.97386	8.27673	8.48944
C50635651	dude_decoys_a	8.2147	8.08626	7.8695	7.90301
C50671764	dude_decoys_a	7.62129	7.85028	7.91767	8.05412
C53394490	dude_decoys_a	9.09255	9.09736	8.70845	9.52919
C36197866	dude_decoys_a	9.83395	9.80023	9.26334	10.01051
C43680439	dude_decoys_a	9.19128	8.9393	9.02858	9.32489
C03495607	dude_decoys_a	8.73051	8.36292	8.62737	9.08375
C60965831	dude_decoys_a	8.60305	9.01933	8.68382	9.14623
C61489980	dude_decoys_a	7.70405	8.42515	8.11764	8.43912
C61640293	dude_decoys_a	9.05762	9.22438	9.01821	9.28944
C62073339	dude_decoys_a	9.34343	9.6504	8.97979	9.2266
C62090829	dude_decoys_a	7.80671	8.8494	8.12375	8.52789
C63889612	dude_decoys_a	9.77465	10.17381	9.7288	10.08621
C64714337	dude_decoys_a	8.95784	9.58801	8.76113	8.97611
C65410968	dude_decoys_a	7.06031	7.96881	8.40814	8.30231
C65411606	dude_decoys_a	7.86387	8.19154	7.91455	7.85398
C03597452	dude_decoys_a	8.63445	8.56227	8.67148	9.33523
C66494932	dude_decoys_a	9.5524	9.48663	9.4931	9.85386
C66517506	dude_decoys_a	8.42393	8.85031	8.5037	8.84996
C66976622	dude_decoys_a	8.14699	8.37536	9.63734	9.26666
C67030546	dude_decoys_a	9.26244	9.67823	9.26122	9.45725
C67141377	dude_decoys_a	9.61888	9.87228	9.69085	9.9139
C67207178	dude_decoys_a	8.30023	9.02617	8.72265	9.09639
C00433802	dude_decoys_a	7.34685	7.85775	8.1162	8.74747
C01711644	dude_decoys_a	8.70795	8.66549	8.70712	8.57436
C19576575	dude_decoys_a	10.04021	9.80889	9.79603	10.02345
C21127515	dude_decoys_a	8.84205	9.00058	8.55539	9.76252
C21143316	dude_decoys_a	8.99479	8.68636	8.49308	8.97043
C24836342	dude_decoys_a	8.83834	8.68957	8.73929	8.97595
C32691814	dude_decoys_a	8.76751	8.58843	8.42991	8.88373
C35634822	dude_decoys_a	8.02089	8.74751	7.95607	8.53339
C36764030	dude_decoys_a	8.07602	8.35788	7.98202	8.06558
C37075802	dude_decoys_a	9.04122	9.27939	9.36012	9.5852
C37774433	dude_decoys_a	7.70236	8.08996	9.00545	9.2467
C37774914	dude_decoys_a	8.55124	8.42631	9.19041	9.20442
C19759026	dude_decoys_a	8.53509	8.61154	8.12132	8.71642
C03104796	dude_decoys_a	9.09323	9.14575	8.92061	8.99118
C37995583	dude_decoys_a	9.60453	9.6981	9.69896	9.95561
C39503913	dude_decoys_a	8.34492	8.81569	8.05977	7.9506
C39541492	dude_decoys_a	10.45227	9.99038	9.65533	10.01473
C41138753	dude_decoys_a	9.40836	9.8587	9.56804	9.41156
C41691388	dude_decoys_a	8.21255	8.83075	8.67711	8.64424
C42867787	dude_decoys_a	8.09066	8.28299	8.29351	8.55756
C43863213	dude_decoys_a	8.43824	8.42656	8.35657	8.8376
C44845232	dude_decoys_a	6.86843	7.30795	6.9455	7.02726
C48456377	dude_decoys_a	8.43972	8.3704	7.97702	8.41829
C48642460	dude_decoys_a	8.23116	8.17835	8.42327	8.53331
C48734294	dude_decoys_a	8.60385	8.67388	8.14275	8.80518
C48872678	dude_decoys_a	8.78464	8.59082	9.19396	9.04272
C49024560	dude_decoys_a	8.59775	8.1202	8.53439	8.43233
C53334148	dude_decoys_a	8.82865	8.86181	8.44799	9.03655
C53750521	dude_decoys_a	7.99865	8.76092	8.15515	8.25916
C57410533	dude_decoys_a	8.92955	9.11967	9.27244	9.14896
C57620565	dude_decoys_a	9.42064	9.82285	9.63734	10.26461
C57624483	dude_decoys_a	8.10763	8.23507	8.21846	8.52176
C37652039	dude_decoys_a	8.91284	8.83154	8.68562	9.2149
C21053286	dude_decoys_a	8.30617	8.38977	8.57359	8.85704
C36290811	dude_decoys_a	7.63586	8.09433	7.86983	8.85288
C27309717	dude_decoys_a	8.6922	9.00003	8.82962	9.32795
C61330928	dude_decoys_a	8.54655	8.88815	9.22388	9.76259
C61956739	dude_decoys_a	8.99774	9.05978	8.83308	9.17362
C62123760	dude_decoys_a	7.18747	7.94492	7.18757	7.78951
C62757114	dude_decoys_a	7.3409	7.90631	7.74403	8.24422
C62757115	dude_decoys_a	8.07434	8.33895	7.97923	9.04668
C40067299	dude_decoys_a	8.93002	9.00246	8.68545	9.1394
C64232657	dude_decoys_a	9.60638	9.32127	9.38296	9.93602
C64310891	dude_decoys_a	10.11618	9.78526	9.62456	10.26423
C35506627	dude_decoys_a	9.19814	9.24929	9.48837	9.6973
C65426905	dude_decoys_a	8.58993	8.56102	8.80371	9.32064
C57151326	dude_decoys_a	9.31142	9.78366	9.48388	9.27844
C65803189	dude_decoys_a	8.71816	8.94542	8.44733	9.28078
C66336633	dude_decoys_a	8.92993	9.09408	8.90231	9.43963
C67269262	dude_decoys_a	8.41614	9.24761	8.85902	9.26648
C00706223	dude_decoys_a	8.47048	8.10319	9.52743	8.11966
C01440920	dude_decoys_a	5.65518	4.46171	7.7898	8.31742
C04704723	dude_decoys_a	10.88393	11.88324	10.48462	11.79102
C04733867	dude_decoys_a	8.00129	9.16881	10.03074	8.92441
C04743482	dude_decoys_a	10.44921	10.46849	10.91965	11.28485
C00871835	dude_decoys_a	10.12578	10.38458	10.2516	10.81932
C05931525	dude_decoys_a	9.97048	10.8341	9.61772	10.27288
C06870031	dude_decoys_a	9.5456	10.22584	9.5879	9.49904
C08558959	dude_decoys_a	7.79784	7.77948	8.81068	9.03719
C08791348	dude_decoys_a	11.56631	11.60646	9.41893	11.68943
C09251802	dude_decoys_a	10.2441	10.87761	10.59505	10.94574
C12072693	dude_decoys_a	7.58516	8.03449	9.11316	10.06295
C12430131	dude_decoys_a	8.97443	9.7474	10.81377	10.69598
C06897030	dude_decoys_a	12.01331	12.12006	11.80021	12.83901
C03313224	dude_decoys_a	10.47183	10.85015	11.04518	11.51883
C14458395	dude_decoys_a	9.82383	10.3097	8.6873	11.2748
C14479949	dude_decoys_a	9.84023	9.56412	8.21796	10.85977
C14479952	dude_decoys_a	8.80858	9.87344	8.97656	11.29407
C14854441	dude_decoys_a	11.33513	10.44706	10.43457	11.38258
C15018084	dude_decoys_a	7.66797	8.03611	8.37618	9.72038
C15956208	dude_decoys_a	7.91574	8.69219	9.00897	7.20641
C18121923	dude_decoys_a	3.87317	3.45041	8.07824	8.63335
C18250715	dude_decoys_a	2.25161	2.77701	5.82809	6.9083
C04728331	dude_decoys_a	6.42363	6.87403	8.20936	8.66818
C00757934	dude_decoys_a	7.96714	8.36424	7.73066	9.24519
C00853781	dude_decoys_a	6.75425	8.58008	9.25576	8.75849
C07275656	dude_decoys_a	9.00718	9.46269	9.73292	8.99781
C21107999	dude_decoys_a	8.29571	9.52516	10.10383	10.22011
C21223900	dude_decoys_a	8.21324	9.29152	9.78406	10.22604
C21237176	dude_decoys_a	7.69577	6.56938	5.49362	6.55387
C21241949	dude_decoys_a	10.31671	11.24316	11.7568	10.00239
C21246165	dude_decoys_a	7.86251	10.66476	9.43416	9.77304
C21313945	dude_decoys_a	8.68503	9.25648	8.42691	9.46067
C22450550	dude_decoys_a	11.46619	12.12988	12.27237	12.98685
C06706719	dude_decoys_a	10.00428	11.57661	10.7258	10.53738
C28051747	dude_decoys_a	9.19792	9.91665	12.11891	10.79339
C33838235	dude_decoys_a	6.74464	8.05798	7.87767	6.22949
C35818830	dude_decoys_a	6.85336	5.83604	6.20638	6.98844
C04939096	dude_decoys_a	8.19083	9.7354	11.12721	9.98563
C09374395	dude_decoys_a	9.41053	10.0188	11.41183	10.90117
C05017024	dude_decoys_a	11.14809	10.00766	10.45495	10.94752
C02964122	dude_decoys_a	11.322	10.98907	10.43935	10.98077
C39359344	dude_decoys_a	10.00619	9.5951	8.52834	7.43463
C43548132	dude_decoys_a	9.83091	10.49833	10.18101	10.68937
C49611764	dude_decoys_a	5.72288	7.41185	7.35165	5.12577
C06550318	dude_decoys_a	9.17412	10.54525	9.36805	9.57586
C60331043	dude_decoys_a	10.75537	10.76762	11.56301	11.99082
C65085304	dude_decoys_a	11.37295	10.91497	10.15672	11.17632
C66133109	dude_decoys_a	9.02158	10.71409	10.30046	9.71999
C66341976	dude_decoys_a	9.95304	9.58684	9.25222	10.39823
C00859667	dude_decoys_a	9.82602	11.74251	10.31607	10.29297
C01322488	dude_decoys_a	6.1775	8.52105	10.12626	9.93268
C02468538	dude_decoys_a	7.05648	8.14672	6.82398	8.34142
C02602898	dude_decoys_a	8.4898	8.34228	8.44057	8.14973
C04151463	dude_decoys_a	8.08892	9.98083	10.73167	10.87732
C01786205	dude_decoys_a	10.58819	10.37869	10.01475	10.58883
C02799398	dude_decoys_a	6.49898	7.97957	8.60557	9.92354
C00713745	dude_decoys_a	8.6604	8.52922	8.98448	8.03554
C04675275	dude_decoys_a	8.27738	10.14832	10.92122	11.25655
C04975153	dude_decoys_a	5.97913	6.59258	6.47754	6.34046
C00871792	dude_decoys_a	8.97164	9.0983	9.28548	10.01642
C04919987	dude_decoys_a	5.10015	5.9466	6.55164	5.11206
C05478617	dude_decoys_a	6.42044	7.65339	7.20597	6.74707
C03633465	dude_decoys_a	6.63393	8.16633	6.6567	7.29448
C03667773	dude_decoys_a	11.41159	12.08807	11.96195	12.05044
C12340466	dude_decoys_a	8.51609	9.14939	9.89759	8.80008
C12364945	dude_decoys_a	9.12956	9.48032	8.2866	9.42208
C12389998	dude_decoys_a	8.99906	9.90204	10.36778	10.75467
C13616586	dude_decoys_a	8.11444	9.04285	7.829	7.43575
C16934719	dude_decoys_a	7.92193	8.84544	9.41365	9.40973
C16957565	dude_decoys_a	9.94423	11.30446	10.39582	10.31026
C04738822	dude_decoys_a	-0.55917	4.16283	7.13029	1.86411
C19867195	dude_decoys_a	6.99417	8.64239	10.58352	9.84592
C20070759	dude_decoys_a	7.87443	9.76599	9.24281	9.41166
C20526317	dude_decoys_a	8.76094	8.60871	9.1606	9.20674
C20605207	dude_decoys_a	8.09429	8.47243	8.55565	9.81607
